상가업소번호,상호명,상권업종중분류명,행정동명,경도,위도,기초지자체 방문자 비율,상권분류
MA0101202509A0033727,신깡통뒷고기경주,한식,동천동,129.2231115,35.8562566,2.1,로컬상권
MA0101202508A0027145,삼성웰스토리일진글로벌경주,구내식당·뷔페,현곡면,129.2221309,35.89009974,1.2,로컬상권
MA0101202508A0017389,카네기,한식,동천동,129.2231592,35.85558894,2.1,로컬상권
MA0101202506A0009901,오늘;수제비,주점,선도동,129.187357,35.84161334,2.0,로컬상권
MA0101202506A0030566,벚꽃한잔,한식,동천동,129.2226594,35.85592257,2.1,로컬상권
MA0101202509A0004126,와이소옥,한식,황남동,129.2124361,35.83454936,10.7,핫플레이스
MA0101202601A0037502,리커피하우스,비알코올 ,황오동,129.2104457,35.8421728,11.3,핫플레이스
MA0101202509A0038775,미담영양솥밥,한식,불국동,129.315975,35.78970881,6.1,핫플레이스
MA0101202509A0012652,계수닭한마리,한식,불국동,129.3074775,35.78879102,6.1,핫플레이스
MA0101202509A0036427,북카페'알',비알코올 ,황성동,129.2154037,35.86564372,3.2,로컬상권
MA0101202506A0038828,바다양푼이동태탕양남점,한식,양남면,129.4504611,35.66106252,4.6,로컬상권
MA0101202506A0011262,장진길31,한식,감포읍,129.4952881,35.79214709,4.5,로컬상권
MA0101202601A0039620,키도트kiddot,서양식,황남동,129.2094759,35.83873063,10.7,핫플레이스
MA0101202506A0005672,아이스나라황성로,한식,황성동,129.2186445,35.8679356,3.2,로컬상권
MA0101202509A0034474,복커피숍,비알코올 ,강동면,129.2742648,35.98760493,1.8,로컬상권
MA0101202506A0022457,생고기제작소,한식,성건동,129.2063297,35.85417831,3.3,로컬상권
MA0101202601A0017765,베트남노래클럽,주점,외동읍,129.3248106,35.71372523,5.0,핫플레이스
MA0101202508A0032447,미소찬구내식당,구내식당·뷔페,외동읍,129.3128503,35.67680578,5.0,핫플레이스
MA0101202509A0030368,엘타코,서양식,동천동,129.2224766,35.85571871,2.1,로컬상권
MA0101202509A0004305,레페쉬카,기타 간이,성건동,129.2070704,35.85414668,3.3,로컬상권
MA0101202506A0026431,당근펜션&카페,기타 간이,감포읍,129.5085004,35.81807275,4.5,로컬상권
MA0101202510A0005771,메가엠지씨커피경주불국시래점,비알코올 ,불국동,129.3001571,35.77537978,6.1,핫플레이스
MA0101202510A0018356,수내닭꼬치,한식,불국동,129.3062074,35.772777,6.1,핫플레이스
MA0101202601A0017757,마왕족발경주,한식,황성동,129.2112995,35.86733223,3.2,로컬상권
MA0101202509A0019675,그집,한식,외동읍,129.3192431,35.67867405,5.0,핫플레이스
MA0101202509A0034064,이디야,비알코올 ,동천동,129.2239351,35.85483573,2.1,로컬상권
MA0101202510A0030146,오푸스11,한식,천북면,129.2797416,35.90394048,3.4,로컬상권
MA0101202506A0038008,별미돼지국밥,한식,용강동,129.2249282,35.88283063,1.6,로컬상권
MA0101202506A0017206,수복튜나스시,일식,동천동,129.2239438,35.84920406,2.1,로컬상권
MA0101202510A0007779,만족오향족발신경주점,한식,건천읍,129.1392792,35.80637372,7.6,핫플레이스
MA0101202508A0020280,폴모리아,주점,보덕동,129.2814867,35.84550275,12.9,핫플레이스
MA0101202508A0011462,경주고깃간,한식,보덕동,129.2809328,35.84741445,12.9,핫플레이스
MA0101202506A0009801,나무야,한식,안강읍,129.1603486,36.0123453,3.2,로컬상권
MA0101202510A0018502,만타스시31,일식,황성동,129.2141859,35.86763045,3.2,로컬상권
MA0101202508A0016420,홍대불고기,한식,성건동,129.1911543,35.86097071,3.3,로컬상권
MA0101202509A0005157,연희밥상,한식,감포읍,129.5074634,35.80902146,4.5,로컬상권
MA0101202510A0012967,혼밥시대2002,한식,성건동,129.2064667,35.85073381,3.3,로컬상권
MA0101202601A0028112,경주소반,한식,불국동,129.3282393,35.78516492,6.1,핫플레이스
MA0101202509A0024455,등푸른회이야기,한식,황오동,129.2071458,35.8488832,11.3,핫플레이스
MA0101202601A0039818,진흥왕갈비,한식,황오동,129.2048455,35.84095119,11.3,핫플레이스
MA0101202601A0030247,갓튀긴후라이드경주,기타 간이,황성동,129.215362,35.86494168,3.2,로컬상권
MA0101202509A0010553,여머고,한식,황오동,129.215273,35.8470306,11.3,핫플레이스
MA0101202507A0002913,초대받은손님,기타 간이,불국동,129.3277229,35.78262501,6.1,핫플레이스
MA0101202510A0032917,메이저,주점,동천동,129.2239615,35.85498841,2.1,로컬상권
MA0101202507A0042375,두찜경주황오점,한식,황오동,129.2140307,35.85090997,11.3,핫플레이스
MA0101202511A0007353,다방요,비알코올 ,동천동,129.2264335,35.85116725,2.1,로컬상권
MA0101202508A0033788,일품향,중식,황성동,129.2104834,35.86624799,3.2,로컬상권
MA0101202509A0027505,스마일하비,비알코올 ,선도동,129.1885869,35.84126655,2.0,로컬상권
MA0101202510A0017089,일성횟집,한식,양남면,129.4647394,35.66725826,4.6,로컬상권
MA0101202510A0018283,아시아레스토,한식,안강읍,129.1965261,36.00160543,3.2,로컬상권
MA0101202508A0008609,명호푸드구내식당,구내식당·뷔페,황오동,129.2023447,35.84055556,11.3,핫플레이스
MA0101202509A0002712,대명소머리곰탕,한식,외동읍,129.3217265,35.72775089,5.0,핫플레이스
MA0101202509A0040281,금은보화다방,비알코올 ,안강읍,129.2254273,35.99110717,3.2,로컬상권
MA0101202508A0027173,우후죽순경주용황점,한식,황성동,129.2191331,35.8814782,3.2,로컬상권
MA0101202508A0008837,미소,한식,안강읍,129.2264225,35.99062016,3.2,로컬상권
MA0101202508A0037220,이항우씨푸드,한식,외동읍,129.3360358,35.67095168,5.0,핫플레이스
MA0101202508A0011871,갑산옛날짜장,중식,안강읍,129.2278746,35.97444684,3.2,로컬상권
MA0101202509A0008928,69노래클럽,주점,동천동,129.2234091,35.85423276,2.1,로컬상권
MA0101202508A0006333,카페봉황당,비알코올 ,황오동,129.2089112,35.83951591,11.3,핫플레이스
MA0101202509A0026008,진곱도리탕경주점,한식,성건동,129.2050634,35.85361589,3.3,로컬상권
MA0101202509A0011431,마닐라나이트클럽,주점,황오동,129.2132298,35.84160794,11.3,핫플레이스
MA0101202511A0002930,모리커피경주용황점,비알코올 ,용강동,129.2261291,35.88498888,1.6,로컬상권
MA0101202511A0039459,고모네생선구이,한식,성건동,129.2067435,35.84395286,3.3,로컬상권
MA0101202509A0015678,양남해물칼국수,한식,양남면,129.4725489,35.68489305,4.6,로컬상권
MA0101202509A0027114,정민분식,기타 간이,강동면,129.2744625,35.98792554,1.8,로컬상권
MA0101202510A0009987,왕금짜장,중식,안강읍,129.2209773,35.99056796,3.2,로컬상권
MA0101202509A0043147,멕시카나치킨,기타 간이,외동읍,129.324553,35.71360406,5.0,핫플레이스
MA0101202508A0028952,은아먹거리,한식,안강읍,129.22226,35.99123799,3.2,로컬상권
MA0101202509A0039933,임만순숯불갈비,한식,안강읍,129.1941436,36.00126161,3.2,로컬상권
MA0101202509A0002477,블루샥경주,비알코올 ,황성동,129.2204523,35.86924474,3.2,로컬상권
MA0101202507A0021227,포비엗,동남아시아,성건동,129.2063429,35.85465562,3.3,로컬상권
MA0101202507A0010880,비비비당,비알코올 ,보덕동,129.2863841,35.83954392,12.9,핫플레이스
MA0101202507A0042700,푸드스토리,기타 간이,천북면,129.2742191,35.87156323,3.4,로컬상권
MA0101202507A0011064,갓그랑길80,한식,불국동,129.3234947,35.79273528,6.1,핫플레이스
MA0101202507A0021216,카페노경보차라파,기타 간이,황남동,129.1968392,35.79660401,10.7,핫플레이스
MA0101202510A0032424,엄마손돈까스삼겹살,한식,안강읍,129.1961566,36.00267541,3.2,로컬상권
MA0101202507A0040665,청춘꼬마김밥신경주역점,기타 간이,건천읍,129.140195,35.80546536,7.6,핫플레이스
MA0101202507A0026482,소풍날,기타 간이,외동읍,129.3197166,35.72588848,5.0,핫플레이스
MA0101202507A0013899,보통식당,한식,황성동,129.2102332,35.86640577,3.2,로컬상권
MA0101202506A0006355,경동막걸리,주점,선도동,129.1797649,35.84482393,2.0,로컬상권
MA0101202507A0029013,미소찬,한식,양남면,129.4696636,35.67942911,4.6,로컬상권
MA0101202506A0026332,디어슬로우,기타 간이,황오동,129.209556,35.84241443,11.3,핫플레이스
MA0101202510A0030674,워터도트,비알코올 ,황오동,129.2206298,35.84148938,11.3,핫플레이스
MA0101202507A0019594,쁘띠경주,비알코올 ,불국동,129.3055996,35.78312352,6.1,핫플레이스
MA0101202507A0043129,포차클래스,한식,선도동,129.188462,35.84115169,2.0,로컬상권
MA0101202510A0035524,알통떡강정경주,기타 간이,황오동,129.2174878,35.84191685,11.3,핫플레이스
MA0101202507A0035752,농부의주말빵집;농부의경주명과,기타 간이,황남동,129.2111615,35.82012004,10.7,핫플레이스
MA0101202507A0023192,추포,한식,외동읍,129.3273279,35.71442441,5.0,핫플레이스
MA0101202510A0032402,티티에이치,기타 간이,황오동,129.2150859,35.84707009,11.3,핫플레이스
MA0101202507A0029410,더벤티경주용황휴포레점,비알코올 ,용강동,129.2261052,35.88492625,1.6,로컬상권
MA0101202505A0029293,중앙식당,한식,성건동,129.2067435,35.84395286,3.3,로컬상권
MA0106202506A0421897,탁,한식,황오동,129.2099554,35.8428486,11.3,핫플레이스
MA0101202507A0001960,용담로199,한식,황성동,129.210421,35.8663933,3.2,로컬상권
MA0101202507A0036048,경주,한식,보덕동,129.2884474,35.84549647,12.9,핫플레이스
MA0101202507A0018150,내조국국밥경주점,한식,동천동,129.2239603,35.85732213,2.1,로컬상권
MA0101202511A0040457,더온오므라이스,한식,황오동,129.2133448,35.84256093,11.3,핫플레이스
MA0101202511A0022326,경주감포식당,한식,성건동,129.2067435,35.84395286,3.3,로컬상권
MA0101202511A0030392,장날족발,한식,안강읍,129.2226008,35.99113256,3.2,로컬상권
MA0101202510A0014736,에바돈가츠,일식,황성동,129.2141859,35.86763045,3.2,로컬상권
MA0101202510A0021016,더킹2,한식,양남면,129.4718986,35.68386124,4.6,로컬상권
MA0101202511A0012038,모화닭강정,기타 간이,외동읍,129.3329828,35.67797595,5.0,핫플레이스
MA0101202511A0035429,스모프치킨,기타 간이,외동읍,129.3094445,35.76313684,5.0,핫플레이스
MA0101202510A0023128,제비집경주용황점,한식,용강동,129.2263319,35.88274153,1.6,로컬상권
MA0101202512A0013770,계림촌,한식,황남동,129.2094335,35.83680317,10.7,핫플레이스
MA0101202510A0021487,닭이랑오리랑,한식,불국동,129.2981773,35.77766123,6.1,핫플레이스
MA0101202601A0023875,커피데이,비알코올 ,안강읍,129.1977975,36.00346527,3.2,로컬상권
MA0101202510A0032356,진코7080,주점,황오동,129.2030213,35.8410117,11.3,핫플레이스
MA0101202511A0037408,말자곰탕,한식,안강읍,129.2250425,35.98964564,3.2,로컬상권
MA0101202510A0023501,한우114숯불,한식,안강읍,129.2281207,35.99226452,3.2,로컬상권
MA0101202511A0003727,따시락,한식,황오동,129.2157069,35.84631978,11.3,핫플레이스
MA0101202601A0034628,장수대박뒷고기,한식,불국동,129.3067145,35.77234378,6.1,핫플레이스
MA0101202511A0027875,본죽앤비빔밥신경주점,한식,건천읍,129.1374129,35.80525357,7.6,핫플레이스
MA0101202511A0025083,리틀포레스트,기타 간이,황남동,129.2094064,35.83662346,10.7,핫플레이스
MA0101202509A0035688,오마카세청담,한식,동천동,129.224465,35.85320404,2.1,로컬상권
MA0101202510A0035966,튀긴치킨싫어서구운치킨만파는집경주,기타 간이,황성동,129.2122903,35.86713378,3.2,로컬상권
MA0101202510A0012056,꾸브라꼬숯불치킨신경주역점,기타 간이,건천읍,129.1374129,35.80525357,7.6,핫플레이스
MA0101202511A0017632,육갑화로,한식,황성동,129.2106799,35.86893849,3.2,로컬상권
MA0101202512A0013101,맛나분식,기타 간이,황오동,129.2163118,35.84538956,11.3,핫플레이스
MA0101202601A0039362,피트스탑피자펍,기타 간이,보덕동,129.2802195,35.84723878,12.9,핫플레이스
MA0101202510A0008356,참치이찌방,일식,외동읍,129.3244115,35.71405731,5.0,핫플레이스
MA0101202510A0022238,어반922A.VAN922,일식,성건동,129.214533,35.8530542,3.3,로컬상권
MA0101202510A0013557,초원카페,비알코올 ,안강읍,129.2225258,35.98925081,3.2,로컬상권
MA0101202601A0018929,팡도르,기타 간이,양남면,129.4624659,35.67735112,4.6,로컬상권
MA0101202512A0015479,두꺼비가든,한식,내남면,129.2359095,35.73642318,4.1,로컬상권
MA0101202601A0025522,경주빵맛집둥근달붕어빵,비알코올 ,황오동,129.2115679,35.84353074,11.3,핫플레이스
MA0101202510A0033842,연막창경주,한식,동천동,129.2244168,35.85385368,2.1,로컬상권
MA0101202512A0020156,장사부양꼬치,중식,외동읍,129.3246706,35.71461095,5.0,핫플레이스
MA0101202511A0028321,화루,한식,건천읍,129.1374129,35.80525357,7.6,핫플레이스
MA0101202509A0025184,경주한우심곡셀프식당,한식,서면,129.0586821,35.89659115,0.9,로컬상권
MA0101202510A0006549,대구식당,한식,문무대왕면,129.4406619,35.79118767,2.4,로컬상권
MA0101202512A0027677,코오롱글로벌FS보문GC점,한식,보덕동,129.2768565,35.85386208,12.9,핫플레이스
MA0101202511A0024023,진국수,한식,성건동,129.2067435,35.84395286,3.3,로컬상권
MA0101202601A0023729,경산소찌개경주점,한식,동천동,129.2251007,35.85694059,2.1,로컬상권
MA0101202511A0032390,경주해장국식당,한식,황오동,129.2166372,35.84077922,11.3,핫플레이스
MA0101202510A0021281,송죽다방,비알코올 ,안강읍,129.227375,35.99255769,3.2,로컬상권
MA0101202601A0001235,송정원순두부,한식,불국동,129.3099451,35.7705067,6.1,핫플레이스
MA0101202511A0001893,87닭강정경주보문점,기타 간이,보덕동,129.2595993,35.85962125,12.9,핫플레이스
MA0101202508A0000497,행복술센타,한식,황성동,129.2193489,35.86818389,3.2,로컬상권
MA0101202602A0030539,써니키친,한식,용강동,129.2223058,35.86902123,1.6,로컬상권
MA0101202511A0001420,수영냉삼경주용황점,한식,용강동,129.2273336,35.88213728,1.6,로컬상권
MA0101202601A0013827,정숙한칼국수,한식,감포읍,129.5014824,35.80453307,4.5,로컬상권
MA0101202512A0040901,호치킨,기타 간이,황성동,129.2198817,35.86704774,3.2,로컬상권
MA0101202512A0039823,육사사식당,한식,양남면,129.4712558,35.699534,4.6,로컬상권
MA0101202601A0034759,물레방아찻집,비알코올 ,감포읍,129.4938197,35.76462515,4.5,로컬상권
MA0101202603A0002778,새마당,한식,양남면,129.457686,35.71410204,4.6,로컬상권
MA0101202602A0005954,김가,기타 간이,황남동,129.2110285,35.83446715,10.7,핫플레이스
MA0101202511A0015193,호베,비알코올 ,용강동,129.231774,35.88492011,1.6,로컬상권
MA0101202511A0021309,금두꺼비식당,한식,불국동,129.2977665,35.77721857,6.1,핫플레이스
MA0101202512A0004557,또봉이통닭,기타 간이,안강읍,129.1965604,36.00364112,3.2,로컬상권
MA0101202511A0036640,대가숯불,한식,산내면,129.0645158,35.65492021,1.0,로컬상권
MA0101202511A0031856,닭만공격,기타 간이,외동읍,129.3274338,35.71426918,5.0,핫플레이스
MA0101202511A0035760,풍녀네카페,비알코올 ,보덕동,129.2615028,35.84948483,12.9,핫플레이스
MA0101202602A0009930,더원에프건천공장점,구내식당·뷔페,건천읍,129.1078198,35.86406619,7.6,핫플레이스
MA0101202512A0024208,아모로소커피,비알코올 ,선도동,129.1800689,35.81590365,2.0,로컬상권
MA0101202601A0020736,해파랑,한식,양남면,129.4710711,35.7003487,4.6,로컬상권
MA0101202511A0028326,유니네,한식,서면,129.0490072,35.89288208,0.9,로컬상권
MA0101202511A0000785,호궁회센타,한식,감포읍,129.5032795,35.80435148,4.5,로컬상권
MA0101202510A0022502,샤브야,한식,용강동,129.2326785,35.88085765,1.6,로컬상권
MA0101202510A0014938,고민석불오뎅가마솥떡볶이,기타 간이,용강동,129.2261291,35.88498888,1.6,로컬상권
MA0101202602A0004799,산내식당,한식,황오동,129.2163118,35.84538956,11.3,핫플레이스
MA0101202512A0009129,원커피&cafe,비알코올 ,안강읍,129.2267119,35.99223663,3.2,로컬상권
MA0101202602A0000990,불국장터국밥,한식,불국동,129.3011232,35.77552348,6.1,핫플레이스
MA0101202602A0015145,바분월정교점,한식,월성동,129.2151532,35.82959759,7.1,핫플레이스
MA0101202511A0036596,함흥식당,기타 간이,안강읍,129.2273735,35.99053042,3.2,로컬상권
MA0101202603A0042733,카페피어39,비알코올 ,양남면,129.4696636,35.67942911,4.6,로컬상권
MA0101202511A0008670,인생아구찜경주점,한식,황성동,129.2141387,35.8675232,3.2,로컬상권
MA0101202511A0039792,수제팥집호문당,기타 간이,보덕동,129.2902318,35.84443529,12.9,핫플레이스
MA0101202601A0022731,반미,동남아시아,외동읍,129.3256168,35.71485396,5.0,핫플레이스
MA0101202511A0035314,등촌샤브칼국수,한식,동천동,129.2237828,35.85691094,2.1,로컬상권
MA0101202602A0022611,오구또오구,한식,안강읍,129.2223136,35.98998457,3.2,로컬상권
MA0101202511A0023654,보현갈비,한식,양남면,129.4713407,35.70013593,4.6,로컬상권
MA0101202512A0004956,만백,한식,황오동,129.2151919,35.84292334,11.3,핫플레이스
MA0101202512A0002542,미발이분식,기타 간이,선도동,129.1894765,35.84142154,2.0,로컬상권
MA0101202512A0022167,동맥,한식,동천동,129.2253477,35.85745862,2.1,로컬상권
MA0101202512A0014119,밥이랑국시랑,한식,성건동,129.2067435,35.84395286,3.3,로컬상권
MA0101202512A0015839,참다방,비알코올 ,천북면,129.270623,35.89759892,3.4,로컬상권
MA0101202512A0020511,읍천회식당,한식,양남면,129.474541,35.69324951,4.6,로컬상권
MA0101202512A0020583,디프,한식,동천동,129.2255141,35.8570771,2.1,로컬상권
MA0101202512A0007675,흥원탁가라오케,주점,감포읍,129.5029539,35.80419609,4.5,로컬상권
MA0101202512A0033729,에이스8090라이브카페,한식,동천동,129.2266927,35.85133364,2.1,로컬상권
MA0101202512A0011865,극동실비,한식,황성동,129.2188821,35.86970626,3.2,로컬상권
MA0101202508A0014698,청하,일식,동천동,129.2237785,35.85675784,2.1,로컬상권
MA0101202512A0007807,감포가생각라면,기타 간이,감포읍,129.5093364,35.82635338,4.5,로컬상권
MA0101202512A0037445,북성로국수집,한식,황오동,129.2101814,35.84740372,11.3,핫플레이스
MA0101202511A0008625,서울찹쌀순대,한식,황오동,129.2163118,35.84538956,11.3,핫플레이스
MA0101202512A0016337,호식이두마리치킨,기타 간이,불국동,129.3006948,35.7748559,6.1,핫플레이스
MA0101202512A0027325,국대뚝막이,한식,용강동,129.225245,35.88109477,1.6,로컬상권
MA0101202512A0032805,고로북,비알코올 ,황오동,129.2102094,35.84880884,11.3,핫플레이스
MA0101202601A0015028,골목식당,한식,황오동,129.2143514,35.84374076,11.3,핫플레이스
MA0101202508A0019497,찬찬찬라이브,주점,안강읍,129.2234311,35.99109013,3.2,로컬상권
MA0101202512A0008960,오소,비알코올 ,안강읍,129.192851,36.00023105,3.2,로컬상권
MA0101202512A0031612,대패제패,한식,선도동,129.1857464,35.84220131,2.0,로컬상권
MA0101202512A0006374,회비비다,한식,선도동,129.1839885,35.84266578,2.0,로컬상권
MA0101202512A0016448,싱글커피숍,비알코올 ,서면,129.0482988,35.89418269,0.9,로컬상권
MA0101202512A0020673,밥집,한식,외동읍,129.2987339,35.704396,5.0,핫플레이스
MA0101202512A0019232,독도사랑휴게소,기타 간이,황남동,129.1986247,35.81282634,10.7,핫플레이스
MA0101202512A0034656,맥반,한식,황남동,129.2090057,35.83813558,10.7,핫플레이스
MA0101202512A0041541,집앞에서..한잔,한식,월성동,129.2652469,35.80446158,7.1,핫플레이스
MA0101202512A0004238,염가네고깃집,한식,외동읍,129.3253859,35.71299327,5.0,핫플레이스
MA0101202511A0004980,친구야,한식,안강읍,129.2238386,35.99099248,3.2,로컬상권
MA0101202601A0027941,킴스델리,기타 간이,외동읍,129.3234083,35.71185113,5.0,핫플레이스
MA0101202601A0018071,미아호,한식,황오동,129.2084538,35.84337179,11.3,핫플레이스
MA0101202512A0021648,풍년,한식,황오동,129.2085746,35.84573031,11.3,핫플레이스
MA0101202512A0035128,깐부쿡,한식,용강동,129.2238075,35.85977579,1.6,로컬상권
MA0101202603A0014544,교촌치킨신경주역점,기타 간이,건천읍,129.1363808,35.80264982,7.6,핫플레이스
MA0101202603A0026427,굽네치킨동천,기타 간이,동천동,129.2264833,35.85136456,2.1,로컬상권
MA0101202603A0015429,은일식당,한식,외동읍,129.3358261,35.69859965,5.0,핫플레이스
MA0101202603A0012114,김혜경제주항통갈치,한식,외동읍,129.3168623,35.77494182,5.0,핫플레이스
MA0101202602A0007173,동동국밥,한식,선도동,129.1887119,35.84098495,2.0,로컬상권
MA0101202603A0008374,포션,한식,황오동,129.2147462,35.84241796,11.3,핫플레이스
MA0101202603A0008771,맛깔람,한식,용강동,129.2319353,35.88553883,1.6,로컬상권
MA0101202602A0017142,돈마당,한식,불국동,129.3091472,35.77120682,6.1,핫플레이스
MA0101202603A0018229,연풍수산,한식,안강읍,129.2149224,35.99329293,3.2,로컬상권
MA0101202603A0048536,싸가지없는갈비,한식,동천동,129.2318177,35.84820201,2.1,로컬상권
MA0101202603A0032840,들꽃녁,한식,외동읍,129.3222929,35.67111854,5.0,핫플레이스
MA0101202603A0025888,고향분식,기타 간이,감포읍,129.502011,35.80410761,4.5,로컬상권
MA0101202603A0045103,양남분식,기타 간이,양남면,129.4584357,35.66728809,4.6,로컬상권
MA0101202604A0026905,사조식당,한식,불국동,129.3256657,35.78298921,6.1,핫플레이스
MA0101202603A0039423,티읕황리단길점,비알코올 ,황남동,129.212804,35.83544363,10.7,핫플레이스
MA0101202602A0003933,티엠티피자,기타 간이,황성동,129.2201347,35.86461025,3.2,로컬상권
MA0101202511A0034377,올인노래마을,주점,황오동,129.2072504,35.84506986,11.3,핫플레이스
MA0101202602A0004317,누리마을감자탕경주,한식,황성동,129.2151557,35.86548611,3.2,로컬상권
MA0101202602A0012890,푸른회식당,한식,양남면,129.4602047,35.66664826,4.6,로컬상권
MA0101202603A0006993,천원다방,비알코올 ,황남동,129.2125268,35.82705999,10.7,핫플레이스
MA0101202603A0020557,소향몽경주,한식,황남동,129.2093738,35.83784047,10.7,핫플레이스
MA0101202603A0017983,부엌과방,한식,황오동,129.2207953,35.84623481,11.3,핫플레이스
MA0101202603A0017759,포디엠,주점,황오동,129.2138064,35.84403914,11.3,핫플레이스
MA0101202603A0034151,경주면가,한식,동천동,129.2237569,35.85717272,2.1,로컬상권
MA0101202603A0014794,럭키7080,주점,황오동,129.2097247,35.84410529,11.3,핫플레이스
MA0101202603A0005442,flfnb,비알코올 ,문무대왕면,129.3891789,35.79509649,2.4,로컬상권
MA0101202603A0030634,교리김밥,기타 간이,황남동,129.2107845,35.82168578,10.7,핫플레이스
MA0101202602A0010012,부민폐백,기타 간이,황오동,129.2163118,35.84538956,11.3,핫플레이스
MA0101202511A0034323,국수이야기,한식,양남면,129.4709873,35.70049459,4.6,로컬상권
MA0101202603A0020279,진심장어,한식,동천동,129.2257643,35.85731574,2.1,로컬상권
MA0101202602A0019893,안티솔로,서양식,황오동,129.2112875,35.84220236,11.3,핫플레이스
MA0101202603A0019362,그남자의왕돈까스,서양식,양남면,129.4706953,35.70069881,4.6,로컬상권
MA0101202603A0031624,경주하누가물애,한식,월성동,129.2587389,35.84490553,7.1,핫플레이스
MA0101202603A0018457,신라제면경주황리단길점,한식,황남동,129.2118981,35.83509989,10.7,핫플레이스
MA0101202603A0021663,커피볶는시골커피경주충효점,비알코올 ,선도동,129.1844385,35.84253145,2.0,로컬상권
MA0101202603A0042506,백세밀면,한식,외동읍,129.3260918,35.71561066,5.0,핫플레이스
MA0101202603A0021595,오렌지다방,비알코올 ,안강읍,129.2183929,35.99092215,3.2,로컬상권
MA0101202603A0047983,고기만장,한식,현곡면,129.1743166,35.89006522,1.2,로컬상권
MA0101202603A0025854,브이아이피7080,주점,동천동,129.2235143,35.85641133,2.1,로컬상권
MA0101202512A0019606,장수바베큐보쌈,한식,황성동,129.219075,35.86987389,3.2,로컬상권
MA0101202603A0047897,부산식당,한식,황오동,129.2121923,35.8421046,11.3,핫플레이스
MA0101202602A0016077,페리카나,기타 간이,안강읍,129.2190024,35.99170378,3.2,로컬상권
MA0101202603A0046396,가마치통닭경주건천점,기타 간이,건천읍,129.1063637,35.84543974,7.6,핫플레이스
MA0101202511A0033892,꽃내반찬,한식,건천읍,129.138257,35.80290479,7.6,핫플레이스
MA0101202512A0004480,6.6식육식당,한식,용강동,129.2273024,35.8826064,1.6,로컬상권
MA0101202603A0015569,용강무인카페,비알코올 ,용강동,129.2299344,35.87854793,1.6,로컬상권
MA0101202603A0039427,카우치빈,서양식,황오동,129.2073065,35.83950937,11.3,핫플레이스
MA0101202511A0040402,달리는커피,비알코올 ,황성동,129.2205848,35.86685453,3.2,로컬상권
MA0101202603A0007844,다락베어,비알코올 ,황오동,129.2213603,35.84149389,11.3,핫플레이스
MA0101202603A0048265,대길회초장집,한식,감포읍,129.502011,35.80410761,4.5,로컬상권
MA0101202603A0000892,영빈라이브7080,주점,황오동,129.2110984,35.84296272,11.3,핫플레이스
MA0101202512A0014069,깐부7080라이브,주점,외동읍,129.3248106,35.71372523,5.0,핫플레이스
MA0101202603A0019702,제주본가고기국수,한식,동천동,129.2284547,35.85062518,2.1,로컬상권
MA0106202603A1471338,대릉원,기타 간이,황남동,129.2150351,35.83489792,10.7,핫플레이스
MA0101202603A0026015,우아한,비알코올 ,동천동,129.2342413,35.84425545,2.1,로컬상권
MA0101202511A0037376,돈카츠마켙경주점,일식,황성동,129.2144208,35.86532847,3.2,로컬상권
MA0101202511A0008621,범굴,한식,황남동,129.2104296,35.83600995,10.7,핫플레이스
MA0101202511A0007386,제이더블유컴퍼니,한식,동천동,129.2218747,35.85318891,2.1,로컬상권
MA0101202601A0026217,온기푸드,한식,성건동,129.1910382,35.86479326,3.3,로컬상권
MA0101202603A0037965,충효포차,한식,선도동,129.1861791,35.84304943,2.0,로컬상권
MA0101202603A0045859,킹스로드카페,비알코올 ,문무대왕면,129.4060435,35.8276829,2.4,로컬상권
MA0101202602A0022146,밥통,한식,천북면,129.2456161,35.9202527,3.4,로컬상권
MA0101202602A0012641,슈슈슈,한식,황남동,129.2103956,35.83638,10.7,핫플레이스
MA0101202601A0004196,오늘도고기,주점,황성동,129.2186464,35.86522344,3.2,로컬상권
MA0101202603A0019663,옛날장우동푸드,일식,황오동,129.208668,35.84750365,11.3,핫플레이스
MA0101202602A0036523,숏커피,비알코올 ,외동읍,129.3265128,35.70577218,5.0,핫플레이스
MA0101202603A0006989,경주십원빵첨성대,한식,월성동,129.218569,35.83584187,7.1,핫플레이스
MA0101202512A0016730,카페;불국동,기타 간이,불국동,129.3060189,35.77467278,6.1,핫플레이스
MA0101202602A0036031,진솔한식뷔페국당점,구내식당·뷔페,강동면,129.2893808,35.97205414,1.8,로컬상권
MA0101202601A0049737,파라다이스,기타 간이,보덕동,129.2615028,35.84948483,12.9,핫플레이스
MA0101202512A0023604,핑크마티니,서양식,용강동,129.224697,35.88089768,1.6,로컬상권
MA0101202603A0005238,락만나야,한식,성건동,129.2070728,35.85223643,3.3,로컬상권
MA0101202601A0007368,롤아웃라운지,비알코올 ,현곡면,129.2027309,35.86491274,1.2,로컬상권
MA0101202603A0037253,을찌로국물떡볶이경주,기타 간이,황성동,129.2166198,35.86281003,3.2,로컬상권
MA0101202604A0019519,오봉산식당,한식,서면,129.0502244,35.89198726,0.9,로컬상권
MA0101202601A0008077,친구가요방,주점,서면,129.0495213,35.89306253,0.9,로컬상권
MA0101202604A0035891,제이바,한식,성건동,129.2070132,35.85487758,3.3,로컬상권
MA0101202601A0013213,11레지온,서양식,성건동,129.2051158,35.85590358,3.3,로컬상권
